Emotions,Path
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-01-23.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-02-23.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-01-23.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-02-23.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-01-23.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-02-23.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-02-01-02-01-23.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-02-01-02-02-23.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-01-23.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-02-23.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-01-23.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-02-23.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-01-23.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-02-23.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-01-23.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-01-23.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-01-23.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-02-23.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-02-23.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-02-23.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-01-23.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-02-23.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-02-23.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-01-23.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-02-23.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-01-23.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-02-23.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-01-23.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-02-23.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-01-23.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-01-23.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-02-23.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-02-23.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-01-23.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-02-23.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-02-23.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-01-01-01-01-24.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-01-01-01-02-24.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-01-01-02-01-24.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-01-01-02-02-24.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-02-01-01-01-24.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-02-01-01-02-24.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-02-01-02-01-24.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-02-01-02-02-24.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-02-02-01-01-24.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-02-02-01-02-24.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-02-02-02-01-24.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-02-02-02-02-24.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-03-01-01-01-24.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-03-01-01-02-24.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-03-01-02-01-24.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-03-01-02-02-24.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-03-02-01-01-24.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-03-02-01-02-24.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-03-02-02-01-24.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-03-02-02-02-24.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-04-01-01-01-24.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-04-01-01-02-24.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-04-01-02-01-24.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-04-01-02-02-24.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-04-02-01-01-24.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-04-02-01-02-24.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-04-02-02-01-24.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-04-02-02-02-24.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-05-01-01-01-24.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-05-01-01-02-24.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-05-01-02-01-24.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-05-01-02-02-24.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-05-02-01-01-24.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-05-02-01-02-24.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-05-02-02-01-24.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-05-02-02-02-24.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-06-01-01-01-24.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-06-01-01-02-24.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-06-01-02-01-24.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-06-01-02-02-24.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-06-02-01-01-24.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-06-02-01-02-24.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-06-02-02-01-24.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-06-02-02-02-24.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-01-24.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-02-24.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-07-01-02-01-24.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-07-01-02-02-24.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-07-02-01-01-24.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-07-02-01-02-24.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-07-02-02-01-24.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-07-02-02-02-24.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-08-01-01-01-24.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-08-01-01-02-24.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-08-01-02-01-24.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-08-01-02-02-24.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-08-02-01-01-24.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-08-02-01-02-24.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-01-24.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-02-24.wav
